sample_id,split,audio_frames,vision_frames,audio_temporal_var,vision_temporal_var,audio_all_zero,vision_all_zero,audio_nan,vision_nan,audio_inf,vision_inf
BXuRRbG0Ugk_8,train,100,32,0.038962222635746,0.9322456121444702,0.0,0.0,0.0,0.0,0.0,0.0
BXuRRbG0Ugk_9,train,100,32,0.046104852110147476,0.9845513105392456,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_1,train,100,32,0.09913146495819092,1.0053441524505615,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_10,train,100,32,0.027756011113524437,1.0435515642166138,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_11,train,100,32,0.027524342760443687,1.0272318124771118,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_12,train,100,32,0.018870210275053978,1.0164923667907715,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_13,train,100,32,0.028264254331588745,1.0188885927200317,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_14,train,100,32,0.018438786268234253,1.0114737749099731,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_15,train,69,32,0.018091538920998573,0.9875814318656921,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_16,train,100,32,0.03428810462355614,1.0164756774902344,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_17,train,100,32,0.03097626380622387,0.9893502593040466,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_18,train,100,32,0.028559716418385506,1.021170973777771,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_19,train,100,32,0.04122671112418175,1.0042638778686523,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_2,train,73,32,0.03070329688489437,1.037761926651001,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_20,train,100,32,0.01881237141788006,1.0164986848831177,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_21,train,74,32,0.0206698440015316,1.009386658668518,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_22,train,100,32,0.029303669929504395,1.0046539306640625,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_3,train,100,32,0.027249952778220177,1.0115011930465698,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_4,train,100,32,0.03173169866204262,1.0170352458953857,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_5,train,100,32,0.02789713628590107,0.9866849780082703,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_6,train,100,32,0.022150060161948204,1.016934871673584,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_7,train,100,32,0.015357312746345997,1.0031952857971191,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_8,train,100,32,0.02517002820968628,0.9973158836364746,0.0,0.0,0.0,0.0,0.0,0.0
Bfr499ggo-0_9,train,100,32,0.025453975424170494,1.0253331661224365,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_1,train,100,32,0.017392197623848915,0.9664795398712158,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_10,train,86,32,0.02639320306479931,0.9536547660827637,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_11,train,100,32,0.02683868072926998,0.9506200551986694,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_12,train,100,32,0.021405784413218498,0.9592838287353516,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_13,train,100,32,0.02773422934114933,0.94242924451828,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_14,train,100,32,0.026412421837449074,0.9815035462379456,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_15,train,100,32,0.024345815181732178,0.9217150211334229,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_16,train,100,32,0.018285682424902916,0.9103373289108276,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_17,train,100,32,0.03160875663161278,0.9216612577438354,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_18,train,100,32,0.023562148213386536,0.9416909217834473,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_19,train,100,32,0.025996627286076546,0.9167650938034058,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_2,train,100,32,0.030745437368750572,0.9100199937820435,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_20,train,100,32,0.027613565325737,0.9427527189254761,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_21,train,100,32,0.027710488066077232,0.9593110084533691,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_22,train,100,32,0.019698457792401314,0.9807383418083191,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_23,train,100,32,0.02094545029103756,0.9782031774520874,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_24,train,100,32,0.03129875287413597,0.9835402965545654,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_25,train,61,32,0.018401870504021645,0.9793717861175537,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_26,train,100,32,0.025505049154162407,0.9438092708587646,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_27,train,100,32,0.023126184940338135,0.9193646311759949,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_28,train,100,32,0.024434586986899376,0.9355044960975647,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_29,train,100,32,0.016160717234015465,0.9264458417892456,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_3,train,100,32,0.0246714036911726,0.9363585710525513,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_30,train,100,32,0.029194137081503868,0.916413426399231,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_4,train,100,32,0.03354712948203087,0.9829510450363159,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_5,train,100,32,0.021428436040878296,0.9367502927780151,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_6,train,100,32,0.03413873538374901,0.9546725153923035,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_7,train,100,32,0.03929141163825989,0.9194748401641846,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_8,train,100,32,0.019986893981695175,0.925296425819397,0.0,0.0,0.0,0.0,0.0,0.0
BioHAh1qJAQ_9,train,100,32,0.023519916459918022,0.9431055784225464,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_1,train,100,32,0.016538290306925774,1.0364335775375366,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_10,train,100,32,0.025239557027816772,1.0474799871444702,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_11,train,66,32,0.021836936473846436,1.0584110021591187,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_12,train,100,32,0.01994171179831028,1.0493016242980957,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_13,train,99,32,0.01933250017464161,1.0484378337860107,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_14,train,100,32,0.017993124201893806,1.0625741481781006,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_15,train,100,32,0.014948111958801746,1.0601369142532349,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_16,train,100,32,0.03290974721312523,1.0445572137832642,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_17,train,100,32,0.02142149768769741,1.035136103630066,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_18,train,23,32,0.01646723970770836,1.0607080459594727,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_19,train,96,32,0.03395036235451698,1.0581238269805908,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_2,train,100,32,0.030677517876029015,1.028782606124878,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_20,train,100,32,0.01773083768785,1.0485196113586426,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_21,train,100,32,0.023914828896522522,1.0285797119140625,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_22,train,29,32,0.017064660787582397,1.076541543006897,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_23,train,100,32,0.027444498613476753,1.044944405555725,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_24,train,100,32,0.023902319371700287,1.057654857635498,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_25,train,91,32,0.020834853872656822,1.0548954010009766,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_26,train,100,32,0.022989505901932716,1.0298320055007935,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_3,train,100,32,0.037099480628967285,1.0324227809906006,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_4,train,100,32,0.025055354461073875,1.061946153640747,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_5,train,100,32,0.025669515132904053,1.0550543069839478,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_6,train,100,32,0.03183401748538017,1.0401549339294434,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_7,train,100,32,0.032620932906866074,1.039736032485962,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_8,train,74,32,0.040073905140161514,1.0472146272659302,0.0,0.0,0.0,0.0,0.0,0.0
BvYR0L6f2Ig_9,train,100,32,0.02544972114264965,1.0437372922897339,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_1,train,58,32,0.024836339056491852,1.0574719905853271,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_10,train,49,32,0.034645531326532364,1.0295116901397705,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_11,train,100,32,0.03096224181354046,1.0421909093856812,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_12,train,100,32,0.027844374999403954,1.0233780145645142,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_13,train,100,32,0.030813612043857574,1.0465173721313477,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_14,train,88,32,0.03321133926510811,1.0527455806732178,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_15,train,100,32,0.053695350885391235,1.024385690689087,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_16,train,100,32,0.02730686031281948,1.0296854972839355,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_17,train,100,32,0.02701401524245739,1.0264228582382202,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_18,train,100,32,0.029822759330272675,1.0349177122116089,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_19,train,93,32,0.03370035067200661,1.038130760192871,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_2,train,100,32,0.02782360278069973,1.0361312627792358,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_20,train,100,32,0.037561386823654175,1.0285544395446777,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_21,train,100,32,0.030972963199019432,1.035365104675293,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_22,train,100,32,0.029341431334614754,1.0425825119018555,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_23,train,71,32,0.018873145803809166,1.0469247102737427,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_24,train,100,32,0.045341625809669495,1.035023808479309,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_25,train,100,32,0.02379867620766163,1.0267796516418457,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_26,train,100,32,0.034869495779275894,1.0083410739898682,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_27,train,100,32,0.030864298343658447,1.016708493232727,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_28,train,100,32,0.03214577957987785,1.031287670135498,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_29,train,100,32,0.01997743360698223,1.0374113321304321,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_3,train,83,32,0.030342256650328636,1.0206453800201416,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_30,train,100,32,0.03156198933720589,1.0178468227386475,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_31,train,69,32,0.02998887002468109,1.011101484298706,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_32,train,58,32,0.03099195472896099,1.0621304512023926,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_33,train,100,32,0.024897834286093712,1.0310249328613281,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_34,train,100,32,0.022719508036971092,1.0279271602630615,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_35,train,100,32,0.030311480164527893,1.0196261405944824,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_36,train,100,32,0.020239634439349174,1.0269157886505127,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_37,train,100,32,0.022767478600144386,1.0138146877288818,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_38,train,100,32,0.018457889556884766,1.0440311431884766,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_39,train,100,32,0.031607434153556824,1.0468721389770508,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_4,train,100,32,0.0386083759367466,1.0277197360992432,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_40,train,100,32,0.018895214423537254,1.0294800996780396,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_41,train,71,32,0.020786123350262642,0.9956027865409851,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_42,train,100,32,0.026690712198615074,1.0039268732070923,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_43,train,100,32,0.024026252329349518,1.0185219049453735,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_44,train,100,32,0.02680671215057373,0.9967911839485168,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_5,train,54,32,0.030862944200634956,1.0263981819152832,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_6,train,100,32,0.024070212617516518,1.0346883535385132,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_7,train,91,32,0.03449258580803871,1.0398327112197876,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_8,train,100,32,0.02997521124780178,1.0212398767471313,0.0,0.0,0.0,0.0,0.0,0.0
Ci-AH39fi3Y_9,train,100,32,0.026389583945274353,1.041161298751831,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_1,train,100,32,0.04022744670510292,0.9865686893463135,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_10,train,100,32,0.03186376020312309,0.9386571645736694,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_11,train,100,32,0.047903817147016525,0.9502756595611572,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_12,train,100,32,0.028847703710198402,0.981436550617218,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_13,train,100,32,0.01607414521276951,0.9794016480445862,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_14,train,100,32,0.06161784008145332,0.9521839022636414,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_15,train,100,32,0.03705258667469025,0.954026460647583,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_16,train,100,32,0.02669924683868885,0.9592922925949097,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_17,train,100,32,0.017958717420697212,0.937819242477417,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_18,train,100,32,0.05087665840983391,0.9450675249099731,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_19,train,78,32,0.02104943059384823,0.9624230861663818,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_2,train,100,32,0.031654711812734604,0.9897082448005676,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_20,train,100,32,0.021658437326550484,0.9953787326812744,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_21,train,100,32,0.027241168543696404,1.0048340559005737,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_22,train,100,32,0.025800250470638275,1.0022262334823608,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_23,train,100,32,0.03891235962510109,0.9695159196853638,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_24,train,100,32,0.03328809514641762,0.9825023412704468,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_25,train,100,32,0.01848195493221283,0.9710244536399841,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_26,train,74,32,0.020358284935355186,0.9850168824195862,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_27,train,99,32,0.029826583340764046,0.9827111959457397,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_28,train,100,32,0.024203846231102943,0.9988844394683838,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_29,train,100,32,0.03671090304851532,0.948051929473877,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_3,train,68,32,0.023944461718201637,0.9648913145065308,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_30,train,100,32,0.029179668053984642,0.9767905473709106,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_31,train,100,32,0.01873021014034748,0.9613988399505615,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_4,train,100,32,0.0289610605686903,0.9866457581520081,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_5,train,100,32,0.029639089480042458,0.9836414456367493,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_6,train,100,32,0.026320457458496094,0.9783910512924194,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_7,train,100,32,0.03630366548895836,1.0022426843643188,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_8,train,100,32,0.10473766177892685,0.9741777181625366,0.0,0.0,0.0,0.0,0.0,0.0
Clx4VXItLTE_9,train,100,32,0.029442330822348595,0.9466649889945984,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_1,train,84,32,0.02493484877049923,1.0333387851715088,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_10,train,100,32,0.02446828968822956,1.03350830078125,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_11,train,99,32,0.04916282370686531,1.0288962125778198,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_12,train,100,32,0.03592430800199509,0.9832018613815308,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_13,train,100,32,0.021908581256866455,1.0090062618255615,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_14,train,79,32,0.021921994164586067,1.070993423461914,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_15,train,100,32,0.02662835456430912,1.02498459815979,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_16,train,100,32,0.02564920298755169,0.9844644069671631,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_17,train,100,32,0.03345297649502754,0.9783354997634888,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_18,train,66,32,0.023789668455719948,1.0213065147399902,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_2,train,100,32,0.04072542116045952,0.9713822603225708,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_3,train,79,32,0.024555927142500877,1.0014207363128662,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_4,train,69,32,0.03817467391490936,1.0407040119171143,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_5,train,100,32,0.03174269571900368,0.9660553932189941,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_6,train,100,32,0.04340168461203575,0.9448565244674683,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_7,train,100,32,0.030608007684350014,0.9825134873390198,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_8,train,63,32,0.023685554042458534,1.0497064590454102,0.0,0.0,0.0,0.0,0.0,0.0
Dg_0XKD0Mf4_9,train,100,32,0.02102641575038433,1.028626799583435,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_1,train,63,32,0.02480233646929264,1.0110608339309692,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_10,train,100,32,0.02393387258052826,0.9661235809326172,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_11,train,100,32,0.04339420422911644,0.9565247297286987,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_12,train,100,32,0.0225034411996603,1.0040031671524048,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_13,train,100,32,0.024151727557182312,0.9840812087059021,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_14,train,100,32,0.026199517771601677,0.9897005558013916,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_15,train,100,32,0.02687915600836277,0.9853518009185791,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_16,train,100,32,0.02455994486808777,0.9376087784767151,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_17,train,100,32,0.030300384387373924,0.9863502979278564,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_18,train,100,32,0.022013306617736816,0.978359043598175,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_19,train,100,32,0.0409267358481884,1.016305923461914,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_2,train,78,32,0.023126808926463127,1.014854907989502,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_20,train,100,32,0.04512983560562134,0.9793654084205627,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_21,train,69,32,0.04090513661503792,1.0138978958129883,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_3,train,83,32,0.028531000018119812,0.9787664413452148,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_4,train,100,32,0.02586180530488491,0.9456955790519714,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_5,train,100,32,0.03603499010205269,0.9931814074516296,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_6,train,100,32,0.02983463555574417,0.9626211524009705,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_7,train,100,32,0.03677843138575554,1.0134066343307495,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_8,train,89,32,0.04089415445923805,1.0282769203186035,0.0,0.0,0.0,0.0,0.0,0.0
G-xst2euQUc_9,train,100,32,0.03349459543824196,0.904295802116394,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_1,train,100,32,0.02106160670518875,0.9485653638839722,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_10,train,76,32,0.023812206462025642,0.9790717363357544,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_11,train,100,32,0.03893169388175011,0.9626709818840027,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_12,train,100,32,0.019291820004582405,0.9866442680358887,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_13,train,100,32,0.025992296636104584,0.9801718592643738,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_14,train,100,32,0.02537131868302822,0.9876880645751953,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_15,train,100,32,0.029145484790205956,0.996810793876648,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_16,train,100,32,0.02010505460202694,0.9693753719329834,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_17,train,100,32,0.024284908547997475,0.9853600263595581,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_18,train,86,32,0.023723751306533813,0.9878793358802795,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_19,train,100,32,0.02444167248904705,0.9401683211326599,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_2,train,100,32,0.022496050223708153,0.9791553020477295,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_20,train,71,32,0.02906917780637741,1.0074201822280884,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_21,train,79,32,0.014687755145132542,1.0053459405899048,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_22,train,100,32,0.02278474159538746,0.9936127066612244,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_23,train,100,32,0.022142484784126282,0.9874531030654907,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_24,train,100,32,0.019991183653473854,0.9653114080429077,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_25,train,64,32,0.01899915747344494,1.0311554670333862,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_26,train,100,32,0.02384447306394577,0.9940199851989746,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_27,train,98,32,0.021060362458229065,0.9850434064865112,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_28,train,100,32,0.04259851947426796,0.9932573437690735,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_29,train,100,32,0.021560288965702057,1.0006412267684937,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_3,train,66,32,0.031717449426651,0.998969554901123,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_4,train,73,32,0.014807295985519886,1.0174285173416138,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_5,train,100,32,0.018302200362086296,0.9690721035003662,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_6,train,100,32,0.019173020496964455,1.001941204071045,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_7,train,63,32,0.0160447359085083,0.9827982187271118,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_8,train,59,32,0.02794594317674637,0.8616090416908264,0.0,0.0,0.0,0.0,0.0,0.0
G6GlGvlkxAQ_9,train,100,32,0.020026981830596924,0.9802297353744507,0.0,0.0,0.0,0.0,0.0,0.0
GWuJjcEuzt8_1,train,100,32,0.020372802391648293,1.0046091079711914,0.0,0.0,0.0,0.0,0.0,0.0
