video_id,clip_id,text,label,label_T,label_A,label_V,annotation,mode
4AQC7,uCuEE,,-0.3333333432674408,,,,,train
4BoE-woHtwA,0,,-0.3333333432674408,,,,,train
4CKhrjuuofk,0,,-1.6666666269302368,,,,,train
4EDblUpJieU,0,,0.6666666865348816,,,,,train
4EEru3cZwXo,0,,-1.0,,,,,train
4Fw9TbWIVJI,0,,0.3333333432674408,,,,,train
4GYfmpEEtl4,0,,0.0,,,,,train
4H9RfQuqsvg,0,,2.0,,,,,train
4HAC00EAdno,0,,0.6666666865348816,,,,,train
4HazSkYihtw,0,,1.0,,,,,train
4Kh5N9W-Jr4,0,,1.3333333730697632,,,,,train
4Q7OkrJLzAc,0,,0.0,,,,,train
4Q95Lg3Icho,0,,1.6666666269302368,,,,,train
4Ry6M,ZfJQc,,-1.3333333730697632,,,,,train
4VA4kqMnEqA,0,,1.6666666269302368,,,,,train
4Vl6AeEkAg4,0,,0.0,,,,,train
4WTVL5bNybU,0,,0.0,,,,,train
4Y8ROYezksQ,0,,0.3333333432674408,,,,,train
4YfyP0uIqw0,0,,0.6666666865348816,,,,,train
4Yxe1,ohz7Y,,0.3333333432674408,,,,,train
4Z47qIrVil4,0,,0.0,,,,,train
4ZhIx2ozUIE,0,,0.3333333432674408,,,,,train
4cFeG2ydm9A,0,,1.0,,,,,train
4dAYMzRyndc,0,,1.6666666269302368,,,,,train
4dV3slGSc60,0,,1.3333333730697632,,,,,train
4hEWns7JBg0,0,,0.6666666865348816,,,,,train
4iG0ffmnCOw,0,,0.0,,,,,train
4iw1jTY-X3A,0,,-2.3333332538604736,,,,,train
4jTUcNlxlYA,0,,0.6666666865348816,,,,,train
4kF0U8kIMp4,0,,0.6666666865348816,,,,,train
4lKz4xyCmkk,0,,0.0,,,,,train
4lro65JwQdc,0,,0.3333333432674408,,,,,train
4o4ilPK9rl8,0,,-1.3333333730697632,,,,,train
4oeKDFIaL7o,0,,-1.3333333730697632,,,,,train
4poXF3xo6Z8,0,,0.0,,,,,train
4qVvLLFEYnk,0,,0.3333333432674408,,,,,train
4qjz4BQCZyM,0,,1.3333333730697632,,,,,train
4qoB5a6dR3w,0,,0.6666666865348816,,,,,train
4t5k,yILGJM,,-0.6666666865348816,,,,,train
4wLP4elp1uM,0,,-1.6666666269302368,,,,,train
4wdeBJ39Cuw,0,,-1.3333333730697632,,,,,train
4wuug3-5cWo,0,,1.3333333730697632,,,,,train
50103,0,,0.0,,,,,train
50453,0,,1.3333333730697632,,,,,train
51224,0,,0.3333333432674408,,,,,train
52068,0,,1.3333333730697632,,,,,train
52839,0,,0.0,,,,,train
53609,0,,-0.3333333432674408,,,,,train
53742,0,,-0.3333333432674408,,,,,train
53766,0,,0.0,,,,,train
54CM1,GA-uw,,0.0,,,,,train
55156,0,,0.0,,,,,train
55T4QNcdpOk,0,,0.0,,,,,train
56006,0,,0.0,,,,,train
56276,0,,1.0,,,,,train
56989,0,,0.0,,,,,train
57618,0,,0.0,,,,,train
59333,0,,0.0,,,,,train
59673,0,,0.0,,,,,train
5B0PQx3Ep3k,0,,0.6666666865348816,,,,,train
5F-KEGK9eXo,0,,1.0,,,,,train
5FbzKjx3Lho,0,,0.3333333432674408,,,,,train
5Fs,7A,,1.0,,,,,train
5HjbZAbB-Lg,0,,1.6666666269302368,,,,,train
5IhAgV0Bf,4,,0.3333333432674408,,,,,train
5JMpMKAO-Mk,0,,0.6666666865348816,,,,,train
5O1W39o56gg,0,,0.0,,,,,train
5OLO6zEbrVw,0,,0.0,,,,,train
5OUcvUDMMWE,0,,-0.3333333432674408,,,,,train
5OXuBO5buF8,0,,2.0,,,,,train
5PqwxUYIe3c,0,,1.6666666269302368,,,,,train
5QXHyL3BMto,0,,1.0,,,,,train
5R5fDxZUL8M,0,,0.6666666865348816,,,,,train
5RVF,3YBUVI,,0.6666666865348816,,,,,train
5Tqu1IXJjGY,0,,-1.3333333730697632,,,,,train
5VKMctXBN9M,0,,0.3333333432674408,,,,,train
5XX0csik6VQ,0,,0.3333333432674408,,,,,train
5YnYGjrhzF4,0,,0.0,,,,,train
5eA5HpyFsIk,0,,0.0,,,,,train
5eY4S1F62Z4,0,,1.0,,,,,train
5fKPJPFqPho,0,,0.0,,,,,train
5hXC8JbiLd8,0,,1.6666666269302368,,,,,train
5i6AgQSjXO4,0,,1.0,,,,,train
5kaCGzjYukM,0,,-0.3333333432674408,,,,,train
5lrDS7LluCA,0,,0.6666666865348816,,,,,train
5oEuiBPUTYc,0,,1.0,,,,,train
5pxFqJ5hKMU,0,,0.0,,,,,train
5qQs9Cfydo4,0,,-0.6666666865348816,,,,,train
5qxZFmIaynE,0,,0.3333333432674408,,,,,train
5sDBK-lP8Pg,0,,1.0,,,,,train
5tV5rZZJDCE,0,,0.3333333432674408,,,,,train
5vwXp27bCLw,0,,-1.6666666269302368,,,,,train
5wpCKY2U1NE,0,,0.0,,,,,train
5xa0Ac2krGs,0,,-0.3333333432674408,,,,,train
6-0bcijTR8k,0,,2.6666667461395264,,,,,train
60037,0,,0.6666666865348816,,,,,train
60Qw70Rd9Yg,0,,0.6666666865348816,,,,,train
61531,0,,0.3333333432674408,,,,,train
63951,0,,0.0,,,,,train
65kkuNV921k,0,,0.3333333432674408,,,,,train
663uRzFOfrg,0,,-0.3333333432674408,,,,,train
67uKYi7mslE,0,,0.6666666865348816,,,,,train
69707,0,,0.0,,,,,train
69824,0,,0.0,,,,,train
69NtV79qgOg,0,,0.3333333432674408,,,,,train
6E-yr6nPxGA,0,,0.3333333432674408,,,,,train
6EDoVEm16fU,0,,2.0,,,,,train
6EJHA6IDLNk,0,,0.6666666865348816,,,,,train
6G8JJ69aN6o,0,,1.3333333730697632,,,,,train
6IUj6jyoTl0,0,,0.6666666865348816,,,,,train
6J,yzh1LNAE,,0.3333333432674408,,,,,train
6KvG5VbLalY,0,,0.3333333432674408,,,,,train
6MYUY5tC2Us,0,,0.0,,,,,train
6MloL1gIccs,0,,0.3333333432674408,,,,,train
6PLlauWxF5E,0,,1.3333333730697632,,,,,train
6RFVsOWK1m4,0,,0.0,,,,,train
6T1GHj7qwYs,0,,1.3333333730697632,,,,,train
6TDXQtGUNEs,0,,0.3333333432674408,,,,,train
6TKaGMkO69E,0,,-1.6666666269302368,,,,,train
6UV6ktwbLoo,0,,0.0,,,,,train
6Vg10LxmWUY,0,,1.0,,,,,train
6WDchK7TuL8,0,,1.3333333730697632,,,,,train
6YNAmRjpxlA,0,,0.0,,,,,train
6ZA8I83x-oY,0,,0.0,,,,,train
6,ZT8beQXq8,,1.0,,,,,train
6,k3cw9,,-1.0,,,,,train
6aoTjlvo0js,0,,0.0,,,,,train
6brtMLkjjYk,0,,2.0,,,,,train
6c7vAwDSVGc,0,,0.6666666865348816,,,,,train
6gtfeIqGasE,0,,1.3333333730697632,,,,,train
6hFiTU77Sm0,0,,-1.3333333730697632,,,,,train
6hp1SGhVYfY,0,,2.6666667461395264,,,,,train
6ng8CZ0ULK4,0,,1.0,,,,,train
6q5uKCgairk,0,,0.3333333432674408,,,,,train
6qPjYvdZiLA,0,,-0.3333333432674408,,,,,train
6qmReTSoz0E,0,,0.0,,,,,train
6rkV4QRcVnk,0,,0.0,,,,,train
6slq62RwH3Q,0,,0.6666666865348816,,,,,train
6uPGcKTpC4I,0,,0.0,,,,,train
6uoM8-9d0zA,0,,0.6666666865348816,,,,,train
6vbd4o5rIjM,0,,0.0,,,,,train
6xvVFYR5di0,0,,2.0,,,,,train
6ywl-j2-e-s,0,,-0.3333333432674408,,,,,train
6zjv1TLqfF0,0,,0.0,,,,,train
70280,0,,0.0,,,,,train
70420,0,,0.3333333432674408,,,,,train
70710,0,,0.3333333432674408,,,,,train
708sewcSXVY,0,,0.0,,,,,train
70HptJgAhZM,0,,0.3333333432674408,,,,,train
72017,0,,0.0,,,,,train
72385,0,,0.3333333432674408,,,,,train
72tXTrSXoMk,0,,2.3333332538604736,,,,,train
73447,0,,0.0,,,,,train
73449,0,,-0.3333333432674408,,,,,train
74101,0,,0.0,,,,,train
74184,0,,1.0,,,,,train
74870,0,,0.0,,,,,train
75938,0,,0.0,,,,,train
75RGHaxmUK8,0,,0.3333333432674408,,,,,train
76124,0,,-2.0,,,,,train
76PsKs4kPXE,0,,1.0,,,,,train
76sN4tvbPGk,0,,0.0,,,,,train
78577,0,,0.3333333432674408,,,,,train
78Ncka6CY70,0,,1.3333333730697632,,,,,train
79356,0,,1.0,,,,,train
79644,0,,0.0,,,,,train
79934,0,,0.3333333432674408,,,,,train
79935,0,,-2.3333332538604736,,,,,train
7BFhRPlSOf0,0,,0.0,,,,,train
7CLe7PZtna4,0,,-0.3333333432674408,,,,,train
7EWOMjaKlus,0,,1.0,,,,,train
7IxmlIwqigw,0,,1.0,,,,,train
7R70kKqtGh0,0,,1.0,,,,,train
7SsmaZZ7mz0,0,,1.0,,,,,train
7U,z0JfleAw,,0.6666666865348816,,,,,train
7UlSX-syPeo,0,,0.0,,,,,train
7Vp6Lvin1rA,0,,-0.3333333432674408,,,,,train
7ZzbemE4QEE,0,,0.3333333432674408,,,,,train
7,K3F-lAv1k,,0.6666666865348816,,,,,train
7deoh0NoMs4,0,,2.0,,,,,train
7eJqqvvziQo,0,,2.0,,,,,train
7eWclVCXOtk,0,,0.0,,,,,train
7f3ndBCx,JE,,1.6666666269302368,,,,,train
7fPYpqzw1iY,0,,0.3333333432674408,,,,,train
7hSWYI99-24,0,,0.0,,,,,train
7idU7rR77Ss,0,,0.0,,,,,train
7ifnoHhrMtA,0,,1.0,,,,,train
7mb8Y2AhXIY,0,,0.3333333432674408,,,,,train
7npCA0zoQ8Q,0,,1.3333333730697632,,,,,train
7oFimEZJQ,A,,-3.0,,,,,train
7pZPQbMKGkY,0,,0.6666666865348816,,,,,train
7r4vRxKLFCA,0,,0.0,,,,,train
7rMLN0KKE5k,0,,0.3333333432674408,,,,,train
7sgAWvbLtiM,0,,0.0,,,,,train
7vJy1zbopJ8,0,,0.6666666865348816,,,,,train
7wiaDbpiAQ8,0,,0.6666666865348816,,,,,train
7xiu1tAJ2d8,0,,0.0,,,,,train
8-Hi9NmF4rM,0,,1.0,,,,,train
80566,0,,0.0,,,,,train
80620,0,,0.3333333432674408,,,,,train
80627,0,,0.6666666865348816,,,,,train
80855,0,,0.0,,,,,train
80866,0,,0.0,,,,,train
80914,0,,0.3333333432674408,,,,,train
81406,0,,1.0,,,,,train
81538,0,,0.0,,,,,train
81615,0,,0.3333333432674408,,,,,train
81668,0,,0.0,,,,,train
830KzUc6CbU,0,,0.0,,,,,train
83310,0,,0.0,,,,,train
83400,0,,1.3333333730697632,,,,,train
83859,0,,2.0,,,,,train
83,N43pvgHI,,1.0,,,,,train
8404,0,,0.3333333432674408,,,,,train
84133,0,,1.6666666269302368,,,,,train
84140,0,,1.3333333730697632,,,,,train
84176,0,,2.0,,,,,train
856LGms,0s0,,0.3333333432674408,,,,,train
86c2OkQ3,U8,,0.6666666865348816,,,,,train
87161,0,,0.3333333432674408,,,,,train
87400,0,,0.6666666865348816,,,,,train
87MsiC3E2-w,0,,0.0,,,,,train
88119,0,,0.3333333432674408,,,,,train
88245,0,,0.6666666865348816,,,,,train
88791,0,,-2.3333332538604736,,,,,train
88797,0,,0.0,,,,,train
88888,0,,0.3333333432674408,,,,,train
88S1BjwMfdw,0,,0.0,,,,,train
88oSn21TFcA,0,,0.0,,,,,train
89747,0,,0.0,,,,,train
89787,0,,-0.6666666865348816,,,,,train
89835,0,,0.0,,,,,train
89951,0,,0.0,,,,,train
89ZmOPOilu4,0,,-1.0,,,,,train
8Cp8c-eQELQ,0,,1.3333333730697632,,,,,train
8EHEEXex5D8,0,,1.0,,,,,train
8F1mj-XT6KA,0,,-0.6666666865348816,,,,,train
8Lmqsakmw3M,0,,1.0,,,,,train
8M0AlvtMrv8,0,,1.3333333730697632,,,,,train
8NPaDkOiXw4,0,,0.0,,,,,train
8P0zm2oYDyY,0,,-2.6666667461395264,,,,,train
8TDAP0KNIIw,0,,0.0,,,,,train
8UH0aPUf7sQ,0,,2.0,,,,,train
8VB6pdJTpX4,0,,0.6666666865348816,,,,,train
8VP1qxX9mh4,0,,1.0,,,,,train
8VhVf0TbjDA,0,,1.3333333730697632,,,,,train
8X5tGQLBqPo,0,,0.6666666865348816,,,,,train
8XODJwsvBa0,0,,1.3333333730697632,,,,,train
8XZszYrUSCQ,0,,1.0,,,,,train
8YsIvz4qnk4,0,,2.6666667461395264,,,,,train
8aZbX-xMdgI,0,,-0.6666666865348816,,,,,train
8eaYvALnJ0o,0,,1.6666666269302368,,,,,train
8f,lBxZgDb0,,0.3333333432674408,,,,,train
8i7u3fl-hP8,0,,1.3333333730697632,,,,,train
8jY,RhOS89o,,0.0,,,,,train
8lfS97s2AKc,0,,-1.3333333730697632,,,,,train
8ovb-GaZ3QE,0,,-0.6666666865348816,,,,,train
8qCNtqjygW8,0,,0.3333333432674408,,,,,train
8u5aet7s9,w,,0.3333333432674408,,,,,train
8vpoQ5UVpXE,0,,-0.3333333432674408,,,,,train
8wNr-NQImFg,0,,0.3333333432674408,,,,,train
8wQhzezNcUY,0,,2.0,,,,,train
8wdxczYf1jI,0,,0.6666666865348816,,,,,train
8x81fzwcJko,0,,1.6666666269302368,,,,,train
8x,nCOh6Wmc,,1.0,,,,,train
8xfW,azeNPk,,1.6666666269302368,,,,,train
9-EO2oCAGA4,0,,0.6666666865348816,,,,,train
9-K1CXCXui4,0,,1.3333333730697632,,,,,train
90172,0,,-1.6666666269302368,,,,,train
90wZz0thye4,0,,0.0,,,,,train
91276,0,,-2.3333332538604736,,,,,train
91844,0,,0.6666666865348816,,,,,train
91y7nPEWdmQ,0,,-0.6666666865348816,,,,,train
92221,0,,0.0,,,,,train
92291,0,,0.6666666865348816,,,,,train
92331,0,,0.0,,,,,train
92496,0,,-2.6666667461395264,,,,,train
92521,0,,0.0,,,,,train
92533,0,,0.0,,,,,train
92tWNUhG9DY,0,,-1.3333333730697632,,,,,train
93821,0,,1.3333333730697632,,,,,train
93839,0,,0.6666666865348816,,,,,train
93iGT5oueTA,0,,0.6666666865348816,,,,,train
94215,0,,0.3333333432674408,,,,,train
94481,0,,0.0,,,,,train
94983,0,,0.6666666865348816,,,,,train
94ULum9MYX0,0,,0.6666666865348816,,,,,train
95mDHiLeDCM,0,,2.6666667461395264,,,,,train
96099,0,,0.6666666865348816,,,,,train
96179,0,,-2.0,,,,,train
96194,0,,0.0,,,,,train
96350,0,,-1.6666666269302368,,,,,train
96361,0,,-1.6666666269302368,,,,,train
96642,0,,0.3333333432674408,,,,,train
96o9hxy64wI,0,,1.0,,,,,train
97095,0,,0.0,,,,,train
97992,0,,2.6666667461395264,,,,,train
97ENTofrmNo,0,,1.3333333730697632,,,,,train
98187,0,,0.0,,,,,train
98442,0,,0.3333333432674408,,,,,train
984VkHzXl8w,0,,0.0,,,,,train
99501,0,,0.3333333432674408,,,,,train
9BceQC,SdTM,,0.0,,,,,train
9GzFQBljNIY,0,,0.0,,,,,train
9JqwFRCTKOM,0,,0.6666666865348816,,,,,train
9Jyr5laC8mg,0,,0.0,,,,,train
9K4aWWoXuyU,0,,2.6666667461395264,,,,,train
9K5mYSaoBL4,0,,0.0,,,,,train
9Lr4i7bIB6w,0,,0.6666666865348816,,,,,train
9Nhoi1jfDbY,0,,2.0,,,,,train
9OY3NU2ycVw,0,,1.6666666269302368,,,,,train
9PzZSheh10U,0,,0.6666666865348816,,,,,train
9QI-9w,VdB4,,0.3333333432674408,,,,,train
9TAGpMywQyE,0,,0.6666666865348816,,,,,train
9Un1O2ypJmI,0,,0.6666666865348816,,,,,train
9VZ4cpoTFbo,0,,2.0,,,,,train
9XCmrHbU-rU,0,,-1.0,,,,,train
9bAgEmihzLs,0,,-0.3333333432674408,,,,,train
9cSJglGi9Pg,0,,0.6666666865348816,,,,,train
9cYNT,YSo8o,,1.3333333730697632,,,,,train
9ceYD,OzPz8,,0.3333333432674408,,,,,train
9cxlcpbmrH0,0,,0.0,,,,,train
9dFEGb,RfwE,,0.0,,,,,train
9f6A3ucYArQ,0,,-1.6666666269302368,,,,,train
9iRncKVM2PA,0,,-0.3333333432674408,,,,,train
9kLNVTm3Z90,0,,0.0,,,,,train
9orb0lQnVW4,0,,0.0,,,,,train
9pdyTplXwM4,0,,0.3333333432674408,,,,,train
9pzn93kdP,g,,0.0,,,,,train
9sAoeFTKILY,0,,0.3333333432674408,,,,,train
9tX18DNC74w,0,,1.3333333730697632,,,,,train
9zBj8VkRBpE,0,,1.0,,,,,train
9zWeMrfr-l0,0,,0.0,,,,,train
A0aE2Gzym-M,0,,0.6666666865348816,,,,,train
A1lFJXUpxZo,0,,1.6666666269302368,,,,,train
A2E78CGi5TU,0,,0.6666666865348816,,,,,train
A4dzxgHDhF0,0,,0.0,,,,,train
A6R6J8SJtBc,0,,2.3333332538604736,,,,,train
A8c7q,P4jQg,,0.3333333432674408,,,,,train
A8plGi4rbxM,0,,-1.6666666269302368,,,,,train
AB1PbMaW03s,0,,0.0,,,,,train
ABSC1JNdpTw,0,,0.0,,,,,train
ACOlIiRdDyE,0,,0.3333333432674408,,,,,train
ADYia28RrFU,0,,0.0,,,,,train
AG5EY8ZaFj4,0,,0.3333333432674408,,,,,train
AGFgaKPzjMQ,0,,-0.3333333432674408,,,,,train
AGM-hNupJik,0,,0.3333333432674408,,,,,train
AHU3PUztC,M,,0.0,,,,,train
AHXwnFvqYDk,0,,0.3333333432674408,,,,,train
AHiA9hohKr8,0,,0.0,,,,,train
AIPqRuTjI4E,0,,0.3333333432674408,,,,,train
AKofHsmxa1I,0,,1.3333333730697632,,,,,train
ALlKbGE6BH0,0,,0.6666666865348816,,,,,train
APYv5s4ucd0,0,,0.0,,,,,train
AQ4Pktv4-Gc,0,,0.3333333432674408,,,,,train
ARNWtLCbfW4,0,,2.0,,,,,train
ATfnMuJJDkk,0,,1.3333333730697632,,,,,train
AVScVfLgNmw,0,,0.0,,,,,train
AbNmF4RTzOI,0,,0.0,,,,,train
AcoRjVPIVmQ,0,,-1.0,,,,,train
AepwIhSbAws,0,,0.0,,,,,train
AgH84SNRx5s,0,,1.6666666269302368,,,,,train
AggyS1coOb8,0,,0.6666666865348816,,,,,train
AjgDuPEp9sI,0,,0.6666666865348816,,,,,train
AlJX3Jw3xKk,0,,0.6666666865348816,,,,,train
AlmUwZgY6bs,0,,0.3333333432674408,,,,,train
AmGocfFQfVE,0,,-1.0,,,,,train
An8x4UfwZ7k,0,,0.3333333432674408,,,,,train
Arh2TKRi,mg,,0.0,,,,,train
AsrhHuCfvF4,0,,-2.3333332538604736,,,,,train
AuPCZlKBzq8,0,,1.6666666269302368,,,,,train
AxNy9TeTLq8,0,,1.3333333730697632,,,,,train
Az3e1Opu0LE,0,,0.0,,,,,train
B1B71X,SmwY,,1.6666666269302368,,,,,train
B1PzCwfgXyU,0,,-0.6666666865348816,,,,,train
B9oeT0K92wU,0,,0.0,,,,,train
BAi3ZJo5Vwg,0,,0.6666666865348816,,,,,train
BBSVLGf7zPI,0,,0.3333333432674408,,,,,train
BB,VwJSg3AI,,-0.3333333432674408,,,,,train
BBoe8-HWPSw,0,,1.3333333730697632,,,,,train
BDCFV4EqHjY,0,,0.3333333432674408,,,,,train
BJS5KCSowgU,0,,1.3333333730697632,,,,,train
BLFUj7,uy,,1.3333333730697632,,,,,train
BMhG11CXgww,0,,2.0,,,,,train
BNaRO9g8ugQ,0,,1.3333333730697632,,,,,train
BR2pkk3TK-0,0,,0.6666666865348816,,,,,train
BRSyH6yfDLk,0,,1.6666666269302368,,,,,train
BRdw-,dbJXc,,0.0,,,,,train
BRzjQHYWbSs,0,,0.0,,,,,train
BSKAHXFYF,I,,0.3333333432674408,,,,,train
BTjV5dU,rfY,,1.3333333730697632,,,,,train
BXqnWuDA3H4,0,,0.6666666865348816,,,,,train
BZOB3r5AoKE,0,,2.3333332538604736,,,,,train
BaX10vbFhuU,0,,0.0,,,,,train
Baz0VVQ-E9E,0,,0.3333333432674408,,,,,train
BdqoZ5qpz0E,0,,0.3333333432674408,,,,,train
Bf5owLv3X98,0,,0.6666666865348816,,,,,train
Bg-PA5KTjNs,0,,-1.3333333730697632,,,,,train
BgXqrxum5G4,0,,-1.6666666269302368,,,,,train
BmDybDBTe7o,0,,-0.6666666865348816,,,,,train
BnWvk0YRgE4,0,,-0.6666666865348816,,,,,train
Bo5IDtP8,Fk,,-1.3333333730697632,,,,,train
Bpy61RdLAvo,0,,-1.0,,,,,train
BseI8-TYWm8,0,,1.0,,,,,train
BuPhjBayua8,0,,0.0,,,,,train
BvvttuYysvg,0,,0.6666666865348816,,,,,train
C-UUQju3bXo,0,,2.0,,,,,train
C03473pYcRM,0,,1.0,,,,,train
C2xNDBU2Z0s,0,,0.0,,,,,train
C3lDRFu1ZcI,0,,0.3333333432674408,,,,,train
C5-cY1nPQ20,0,,0.0,,,,,train
C74-of1rjg4,0,,-0.6666666865348816,,,,,train
C864zaWmEd0,0,,1.0,,,,,train
C8Fhlk-eczU,0,,-0.3333333432674408,,,,,train
CBYQDIqucxE,0,,1.0,,,,,train
CE9yV4SearE,0,,0.3333333432674408,,,,,train
CHh6hWo1AFE,0,,0.6666666865348816,,,,,train
CIqRibqChDQ,0,,-0.6666666865348816,,,,,train
CJGuudyvA0Y,0,,0.6666666865348816,,,,,train
CK31s0kfp-k,0,,0.0,,,,,train
CKqDDh50gcU,0,,1.6666666269302368,,,,,train
CL4hDu95Eqw,0,,0.6666666865348816,,,,,train
CLkTjujFVKU,0,,1.0,,,,,train
CO2YoTZbUr0,0,,0.0,,,,,train
CO6n-skQJss,0,,0.0,,,,,train
CPjbogfLHR4,0,,0.6666666865348816,,,,,train
CQnwOZRgQXs,0,,0.6666666865348816,,,,,train
CT7QOWbhfv4,0,,2.0,,,,,train
CU6U-gS76K4,0,,1.0,,,,,train
CVx494kExvc,0,,1.0,,,,,train
CXojk-oSaEw,0,,1.0,,,,,train
CXvUdCdKTJY,0,,2.0,,,,,train
CZVmxwrWv34,0,,0.3333333432674408,,,,,train
CZigX1ntOsI,0,,2.0,,,,,train
Cb8ay6WtJuM,0,,2.6666667461395264,,,,,train
CbQxC1iPyS8,0,,0.3333333432674408,,,,,train
CbRexsp1HKw,0,,-0.3333333432674408,,,,,train
Cd0JH1AreDw,0,,-0.3333333432674408,,,,,train
CdB8QBhFccs,0,,-0.3333333432674408,,,,,train
Ceu9AkIjuLY,0,,0.0,,,,,train
CfWxp5bRt2A,0,,1.0,,,,,train
ChhZna-aBK4,0,,1.3333333730697632,,,,,train
Cj7R36s4dbM,0,,0.3333333432674408,,,,,train
CqFt3,uka14,,0.0,,,,,train
Ctc23Icfzvg,0,,1.0,,,,,train
CuF-UOcAFG8,0,,0.6666666865348816,,,,,train
CuFLRnu4FQ8,0,,0.0,,,,,train
CvW0Mh1EWFA,0,,1.0,,,,,train
CwF97vXPYX4,0,,-0.6666666865348816,,,,,train
CzstrpOTtgo,0,,0.0,,,,,train
D-DqVICJXBU,0,,-1.3333333730697632,,,,,train
D02PT0bl88A,0,,0.0,,,,,train
D1I-Z8jaby8,0,,0.6666666865348816,,,,,train
D5cQWqYcBAE,0,,0.0,,,,,train
DEFDuYyc-Xw,0,,1.3333333730697632,,,,,train
DGeBPk1op3E,0,,1.0,,,,,train
DMtFQjrY7Hg,0,,0.3333333432674408,,,,,train
DNzA2UIkRZk,0,,1.6666666269302368,,,,,train
DQ7QKE3hzVg,0,,0.3333333432674408,,,,,train
DR65no1jCbg,0,,0.0,,,,,train
DR9Hhpy8aA8,0,,0.3333333432674408,,,,,train
DVAY-u,cJWU,,-0.3333333432674408,,,,,train
DVvJoMt9o80,0,,1.6666666269302368,,,,,train
DXQGngge7vU,0,,1.0,,,,,train
DZBpdzrMelA,0,,1.6666666269302368,,,,,train
DZIFCYOhosQ,0,,0.0,,,,,train
DaXkixKFEvE,0,,0.6666666865348816,,,,,train
DatH-ra0VKY,0,,2.0,,,,,train
DbAppk7xT0Y,0,,0.3333333432674408,,,,,train
DdUJojoFU,c,,0.6666666865348816,,,,,train
DebbnL-,rnI,,2.0,,,,,train
DfTMoqwMHVE,0,,0.3333333432674408,,,,,train
DgO5O-oDeX8,0,,1.6666666269302368,,,,,train
DhXBaBOB4E8,0,,0.6666666865348816,,,,,train
DiOw-w5LDJ0,0,,1.0,,,,,train
DjcZrtcBZi4,0,,0.3333333432674408,,,,,train
DlX-WyVe-D0,0,,1.0,,,,,train
DlbYiwOnTyk,0,,-0.3333333432674408,,,,,train
Dm8AL84e11w,0,,2.0,,,,,train
DnBHq5I52LM,0,,-1.6666666269302368,,,,,train
Dnhxm6sHQpc,0,,0.3333333432674408,,,,,train
DpZGnuj-BA8,0,,0.0,,,,,train
Dq7V30WhOJQ,0,,0.0,,,,,train
Drhrzj1yhVs,0,,-0.6666666865348816,,,,,train
DtbT85s3i94,0,,0.6666666865348816,,,,,train
DtwbwyfajnI,0,,1.6666666269302368,,,,,train
Dws8ZrzF7xQ,0,,1.0,,,,,train
DzdPl68gV5o,0,,0.6666666865348816,,,,,train
E05bA058vts,0,,1.6666666269302368,,,,,train
E0g6nae4Ae4,0,,1.6666666269302368,,,,,train
E1r0FrFyNTw,0,,0.0,,,,,train
E7ZLz3tSwNM,0,,0.0,,,,,train
E8L1Z71vKG8,0,,0.3333333432674408,,,,,train
E8MuzHUhUHk,0,,1.0,,,,,train
EEUGfVTyTQM,0,,1.0,,,,,train
EEjCkc82oyk,0,,-0.6666666865348816,,,,,train
EGA6iulTr00,0,,0.0,,,,,train
EHbZ2EeVags,0,,1.3333333730697632,,,,,train
EJT25p7JahU,0,,0.6666666865348816,,,,,train
EK2bnbzmJs4,0,,1.6666666269302368,,,,,train
ELtbrO8FbuI,0,,0.6666666865348816,,,,,train
EMS14J0odIE,0,,0.0,,,,,train
EO,5o9Gup6g,,-1.3333333730697632,,,,,train
EO,SN04Xef0,,1.6666666269302368,,,,,train
EOkdFMw0pmk,0,,0.0,,,,,train
EQxkXiWAm08,0,,-0.3333333432674408,,,,,train
ERnYvxojeu0,0,,0.0,,,,,train
ET1cU5,A2YM,,-2.3333332538604736,,,,,train
EULEL3QhKD0,0,,0.3333333432674408,,,,,train
EWYivXUavOY,0,,-0.6666666865348816,,,,,train
EZkOWskJl20,0,,0.3333333432674408,,,,,train
E,ocLuUw-1I,,1.5,,,,,train
E,oqbJatW3E,,0.6666666865348816,,,,,train
Ea,Huc2-lwo,,2.0,,,,,train
EfQoSpEZa0o,0,,1.3333333730697632,,,,,train
EiG3r8hAVeY,0,,2.3333332538604736,,,,,train
Emi9cw9xa00,0,,1.3333333730697632,,,,,train
Emjv2cDzW1E,0,,0.0,,,,,train
EmmuWoCUgXs,0,,0.3333333432674408,,,,,train
EoC83JhkCAw,0,,1.6666666269302368,,,,,train
EpadyoYlAjQ,0,,0.3333333432674408,,,,,train
Es9MkKsMsjU,0,,-1.3333333730697632,,,,,train
EuSp1pkX9i8,0,,0.0,,,,,train
EujJ0SwiCRE,0,,0.0,,,,,train
ExDLNkDVsxY,0,,-0.3333333432674408,,,,,train
EyoMU2yoJPY,0,,0.3333333432674408,,,,,train
Ezn3p5FWF,U,,0.0,,,,,train
F1U26PLiXjM,0,,0.6666666865348816,,,,,train
F2M7WbPXRps,0,,0.3333333432674408,,,,,train
F2hc2FLOdhI,0,,1.6666666269302368,,,,,train
F4OhXQTMOEc,0,,0.0,,,,,train
F4yFRROWtdE,0,,0.3333333432674408,,,,,train
F59hwsm4Ld0,0,,1.6666666269302368,,,,,train
F5SGdvSRJmo,0,,0.0,,,,,train
F6Ci45lP5aA,0,,0.6666666865348816,,,,,train
F6JV-K840EY,0,,1.3333333730697632,,,,,train
